Animal Type,Sex,Intake Condition,Intake Type,Intake_Month,Season,Age_Months,Color_Simple,is_adopted
CAT,Spayed,NORMAL,STRAY,8,Summer,2.0,Other,0
CAT,Spayed,NORMAL,STRAY,8,Summer,2.0,Other,1
CAT,Spayed,NORMAL,STRAY,8,Summer,59.8,Other,1
CAT,Female,NORMAL,STRAY,8,Summer,2.0,GRAY TABBY,1
CAT,Neutered,NORMAL,STRAY,8,Summer,5.1,GRAY TABBY,1
CAT,Male,NORMAL,STRAY,8,Summer,4.1,SEAL PT,1
DOG,Spayed,NORMAL,STRAY,10,Fall,24.4,BLACK,0
DOG,Neutered,NORMAL,STRAY,10,Fall,36.5,BLACK,0
CAT,Female,UNDER AGE/WEIGHT,STRAY,7,Summer,0.7,BLACK,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,7,Summer,0.7,BLACK,0
DOG,Male,AGED,STRAY,10,Fall,24.3,BROWN,1
CAT,Neutered,NORMAL,STRAY,7,Summer,0.2,WHITE,1
CAT,Neutered,NORMAL,STRAY,7,Summer,0.2,BLACK,1
CAT,Female,INJURED  MILD,STRAY,9,Fall,60.9,BLACK,0
CAT,Spayed,NORMAL,STRAY,5,Spring,121.7,TORTIE,1
CAT,Male,ILL SEVERE,STRAY,6,Summer,109.6,BLACK,0
DOG,Neutered,NORMAL,STRAY,2,Winter,3.0,BLACK,1
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,6,Summer,1.2,GRAY,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,6,Summer,1.2,BLACK,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,6,Summer,1.2,GRAY,1
CAT,Female,UNDER AGE/WEIGHT,STRAY,5,Spring,0.5,GRAY,0
DOG,Male,NORMAL,STRAY,1,Winter,24.4,WHITE,0
DOG,Spayed,NORMAL,STRAY,4,Spring,24.4,BLUE,1
CAT,Female,ILL SEVERE,STRAY,12,Winter,3.0,BRN TABBY,0
DOG,Spayed,NORMAL,OWNER SURRENDER,10,Fall,127.5,TAN,0
CAT,Male,INJURED  SEVERE,STRAY,2,Winter,24.4,GRAY TABBY,0
CAT,Female,NORMAL,OWNER SURRENDER,5,Spring,6.0,BLACK,0
CAT,Spayed,NORMAL,OWNER SURRENDER,2,Winter,36.5,CALICO,1
CAT,Spayed,NORMAL,OWNER SURRENDER,2,Winter,12.2,BLACK,1
DOG,Male,NORMAL,STRAY,7,Summer,12.2,BROWN,0
DOG,Female,NORMAL,STRAY,8,Summer,12.1,BLACK,0
DOG,Neutered,BEHAVIOR  MODERATE,OWNER SURRENDER,4,Spring,28.6,BR BRINDLE,1
DOG,Female,NORMAL,STRAY,2,Winter,12.2,TAN,0
DOG,Spayed,NORMAL,STRAY,2,Winter,24.0,BLACK,0
CAT,Unknown,ILL SEVERE,STRAY,12,Winter,24.3,CREAM,0
CAT,Neutered,NORMAL,WELFARE SEIZED,6,Summer,85.2,ORG TABBY,1
CAT,Neutered,NORMAL,STRAY,10,Fall,3.1,BLACK,1
CAT,Unknown,INJURED  MILD,STRAY,9,Fall,2.0,BLACK,0
CAT,Male,NORMAL,STRAY,9,Fall,1.0,BRN TABBY,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,6,Summer,1.0,BLACK,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,6,Summer,1.0,SEAL PT,0
CAT,Male,NORMAL,STRAY,8,Summer,0.2,BLACK,0
CAT,Neutered,FRACTIOUS,STRAY,8,Summer,12.2,BLACK,0
CAT,Male,NORMAL,STRAY,8,Summer,0.2,BLACK,0
CAT,Female,NORMAL,STRAY,8,Summer,12.2,BLACK,0
CAT,Unknown,ILL SEVERE,STRAY,11,Fall,60.9,ORANGE,0
CAT,Female,ILL MILD,STRAY,5,Spring,73.1,SEAL PT,0
CAT,Female,ILL MODERATETE,STRAY,6,Summer,2.0,BRN TABBY,0
CAT,Male,ILL MILD,STRAY,7,Summer,121.7,GRAY,0
DOG,Female,NORMAL,QUARANTINE,4,Spring,36.6,BLACK,0
CAT,Spayed,NORMAL,WELFARE SEIZED,4,Spring,97.4,BLACK,0
DOG,Female,NORMAL,RETURN,11,Fall,49.7,BROWN,1
DOG,Neutered,NORMAL,STRAY,9,Fall,60.9,BROWN,1
DOG,Male,NORMAL,STRAY,10,Fall,85.2,BLACK,0
DOG,Spayed,NORMAL,OWNER SURRENDER,5,Spring,9.2,TAN,1
CAT,Unknown,INJURED  SEVERE,STRAY,12,Winter,12.2,TORTIE,0
CAT,Female,ILL SEVERE,STRAY,1,Winter,182.6,TORTIE,0
CAT,Male,ILL SEVERE,STRAY,9,Fall,12.2,BLACK,0
CAT,Unknown,INJURED  SEVERE,STRAY,1,Winter,9.2,GRAY TABBY,0
CAT,Unknown,INJURED  MODERATE,STRAY,9,Fall,0.1,BLACK,0
CAT,Neutered,UNDER AGE/WEIGHT,STRAY,5,Spring,1.6,ORG TABBY,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,5,Spring,1.7,GRAY,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,5,Spring,1.7,GRAY,0
CAT,Neutered,ILL SEVERE,STRAY,7,Summer,112.0,WHITE,0
DOG,Female,NORMAL,CONFISCATE,10,Fall,182.6,WHITE,0
CAT,Spayed,NORMAL,STRAY,9,Fall,97.4,TRICOLOR,1
CAT,Female,ILL MODERATETE,STRAY,7,Summer,2.0,TORTIE DIL,0
CAT,Spayed,NORMAL,STRAY,8,Summer,2.5,CALICO,0
DOG,Neutered,NORMAL,STRAY,8,Summer,24.4,WHITE,0
CAT,Male,NORMAL,STRAY,1,Winter,4.1,ORANGE,0
DOG,Male,INJURED  SEVERE,STRAY,5,Spring,133.9,WHITE,0
CAT,Male,ILL MILD,STRAY,10,Fall,1.0,BLACK,0
CAT,Unknown,INJURED  SEVERE,STRAY,7,Summer,36.5,Other,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,4,Spring,0.1,WHITE,0
CAT,Neutered,ILL MILD,OWNER SURRENDER,12,Winter,85.2,WHITE,1
CAT,Spayed,NORMAL,RETURN,9,Fall,5.1,BRN TABBY,1
DOG,Neutered,I/I REPORT,STRAY,9,Fall,9.2,BROWN,1
DOG,Neutered,NORMAL,SAFE KEEP,2,Winter,154.0,BROWN,0
DOG,Neutered,NORMAL,SAFE KEEP,2,Winter,109.5,Other,0
DOG,Male,UNDER AGE/WEIGHT,OWNER SURRENDER,1,Winter,0.0,Other,0
DOG,Male,UNDER AGE/WEIGHT,OWNER SURRENDER,1,Winter,0.0,Other,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,8,Summer,0.8,WHITE,0
DOG,Neutered,NORMAL,OWNER SURRENDER,12,Winter,48.7,CREAM,0
DOG,Male,INJURED  MODERATE,STRAY,8,Summer,36.5,WHITE,0
DOG,Female,ILL SEVERE,OWNER SURRENDER,5,Spring,194.8,BROWN,0
CAT,Spayed,NORMAL,WELFARE SEIZED,10,Fall,12.2,BRN TABBY,1
DOG,Male,NORMAL,STRAY,10,Fall,60.9,WHITE,1
CAT,Male,NORMAL,STRAY,1,Winter,3.1,BLACK,0
CAT,Female,NORMAL,STRAY,1,Winter,3.1,BLACK,0
CAT,Neutered,NORMAL,WELFARE SEIZED,6,Summer,32.3,ORG TABBY,1
CAT,Male,NORMAL,STRAY,6,Summer,2.4,BLACK,1
CAT,Female,NORMAL,STRAY,6,Summer,2.4,BLACK,1
CAT,Spayed,NORMAL,STRAY,6,Summer,2.4,BLACK,1
CAT,Spayed,NORMAL,STRAY,6,Summer,2.4,GRAY,1
CAT,Neutered,ILL MODERATETE,STRAY,12,Winter,145.9,BLACK,1
DOG,Male,FRACTIOUS,OWNER SURRENDER,8,Summer,36.5,BLACK,0
CAT,Female,NORMAL,STRAY,10,Fall,2.0,GRAY,1
CAT,Male,NORMAL,STRAY,10,Fall,2.0,GRAY,1
DOG,Spayed,INJURED  MILD,STRAY,1,Winter,24.4,TAN,1
CAT,Female,INJURED  SEVERE,STRAY,6,Summer,3.1,GRAY,0
CAT,Neutered,ILL SEVERE,STRAY,3,Spring,36.5,ORG TABBY,0
DOG,Male,NORMAL,STRAY,7,Summer,24.3,BLACK,0
DOG,Male,NORMAL,STRAY,1,Winter,8.2,BLACK,0
DOG,Neutered,NORMAL,STRAY,1,Winter,33.6,FAWN,0
CAT,Unknown,INJURED  SEVERE,STRAY,12,Winter,3.0,BLACK,0
CAT,Spayed,NORMAL,STRAY,5,Spring,7.1,BLACK,1
DOG,Male,NORMAL,CONFISCATE,7,Summer,85.2,WHITE,0
CAT,Neutered,ILL MILD,STRAY,6,Summer,2.0,BLACK,1
CAT,Neutered,NORMAL,STRAY,4,Spring,60.7,BLACK,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,7,Summer,1.5,BLACK,0
CAT,Neutered,INJURED  SEVERE,STRAY,2,Winter,12.2,BLACK,0
DOG,Spayed,NORMAL,STRAY,10,Fall,121.8,GRAY,0
DOG,Female,NORMAL,WELFARE SEIZED,1,Winter,60.9,BLACK,0
DOG,Female,UNDER AGE/WEIGHT,STRAY,3,Spring,0.9,Other,0
DOG,Male,NORMAL,STRAY,9,Fall,48.7,WHITE,0
DOG,Male,NORMAL,STRAY,8,Summer,25.3,GRAY,0
DOG,Spayed,NORMAL,CONFISCATE,10,Fall,64.4,TRICOLOR,0
CAT,Neutered,NORMAL,OWNER SURRENDER,1,Winter,30.5,Other,1
DOG,Female,NORMAL,STRAY,6,Summer,11.9,RED,1
DOG,Spayed,NORMAL,OWNER SURRENDER,9,Fall,12.2,BROWN,1
CAT,Male,UNDER AGE/WEIGHT,STRAY,6,Summer,0.9,SEAL PT,0
CAT,Male,INJURED  MODERATE,STRAY,4,Spring,121.8,GRAY TABBY,0
DOG,Male,BEHAVIOR  MODERATE,SAFE KEEP,2,Winter,24.3,BLACK,0
DOG,Female,NORMAL,STRAY,12,Winter,6.1,BLACK,0
CAT,Neutered,INJURED  SEVERE,STRAY,9,Fall,97.4,GRAY,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,10,Fall,1.2,GRAY TABBY,1
CAT,Female,NORMAL,STRAY,3,Spring,24.4,Other,0
DOG,Neutered,ILL SEVERE,OWNER SURRENDER,7,Summer,170.4,BLACK,0
CAT,Spayed,ILL MILD,STRAY,6,Summer,24.3,GRAY,1
CAT,Female,ILL MILD,STRAY,6,Summer,2.0,BLACK,1
CAT,Male,ILL MILD,STRAY,6,Summer,2.0,BLACK,1
CAT,Female,ILL MILD,STRAY,6,Summer,2.0,GRAY,1
CAT,Neutered,NORMAL,STRAY,5,Spring,1.8,GRAY TABBY,1
CAT,Spayed,NORMAL,STRAY,5,Spring,1.8,BLACK,1
DOG,Neutered,NORMAL,OWNER SURRENDER,2,Winter,45.9,TAN,0
CAT,Neutered,UNDER AGE/WEIGHT,STRAY,6,Summer,0.9,BLACK,1
DOG,Neutered,NORMAL,STRAY,1,Winter,10.2,TAN,0
CAT,Female,NORMAL,STRAY,3,Spring,48.7,GRAY TABBY,0
CAT,Male,ILL MILD,STRAY,6,Summer,1.6,BRN TABBY,0
CAT,Neutered,I/I REPORT,STRAY,5,Spring,146.1,GRAY,1
DOG,Spayed,NORMAL,STRAY,3,Spring,99.7,WHITE,0
DOG,Neutered,AGED,STRAY,10,Fall,209.8,BROWN,0
CAT,Spayed,NORMAL,CONFISCATE,9,Fall,36.5,BLACK,1
CAT,Neutered,INJURED  MODERATE,STRAY,9,Fall,2.1,GRAY TABBY,1
DOG,Male,NORMAL,STRAY,12,Winter,12.2,BR BRINDLE,0
DOG,Female,NORMAL,STRAY,12,Winter,12.2,BR BRINDLE,0
DOG,Spayed,INJURED  MODERATE,STRAY,7,Summer,135.5,BLACK,0
DOG,Spayed,INJURED  MILD,STRAY,1,Winter,8.2,WHITE,1
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,6,Summer,2.0,WHITE,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,6,Summer,2.0,BLACK,0
DOG,Neutered,INJURED  SEVERE,STRAY,4,Spring,12.2,TAN,1
CAT,Female,INJURED  SEVERE,STRAY,9,Fall,1.0,BRN TABBY,0
CAT,Neutered,INJURED  MILD,STRAY,9,Fall,97.4,WHITE,0
CAT,Male,INJURED  MILD,STRAY,2,Winter,73.1,Other,0
CAT,Unknown,I/I REPORT,STRAY,7,Summer,1.5,ORG TABBY,0
CAT,Unknown,I/I REPORT,STRAY,7,Summer,1.5,BRN TABBY,0
CAT,Female,ILL MILD,STRAY,11,Fall,2.0,BLACK,0
DOG,Spayed,NORMAL,STRAY,9,Fall,24.4,BLUE,1
DOG,Male,NORMAL,STRAY,6,Summer,97.3,RED,1
DOG,Neutered,NORMAL,STRAY,10,Fall,151.7,WHITE,1
DOG,Neutered,NORMAL,STRAY,12,Winter,27.4,BROWN,1
CAT,Female,NORMAL,STRAY,6,Summer,2.0,GRAY TABBY,0
DOG,Female,NORMAL,STRAY,7,Summer,36.5,WHITE,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,3,Spring,0.9,BLACK,1
CAT,Male,UNDER AGE/WEIGHT,STRAY,3,Spring,0.9,GRAY,1
DOG,Neutered,NORMAL,STRAY,2,Winter,60.9,BROWN,1
DOG,Male,ILL MILD,STRAY,10,Fall,121.4,BROWN,0
DOG,Female,NORMAL,STRAY,11,Fall,36.5,TAN,1
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,9,Fall,0.4,GRAY TABBY,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,4,Spring,0.2,BLACK,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,4,Spring,0.2,BLACK,0
DOG,Male,NORMAL,OWNER SURRENDER,6,Summer,6.1,BR BRINDLE,0
CAT,Female,ILL MODERATETE,STRAY,9,Fall,3.1,CALICO,0
DOG,Female,NORMAL,STRAY,11,Fall,48.7,Other,0
DOG,Male,NORMAL,STRAY,11,Fall,85.2,TAN,0
CAT,Neutered,NORMAL,STRAY,11,Fall,36.5,ORG TABBY,0
DOG,Male,NORMAL,STRAY,8,Summer,4.0,BLACK,0
CAT,Spayed,FRACTIOUS,STRAY,10,Fall,12.6,GRAY,0
DOG,Neutered,NORMAL,OWNER SURRENDER,4,Spring,133.9,Other,0
CAT,Female,NORMAL,OWNER SURRENDER,7,Summer,36.5,BLACK,0
DOG,Neutered,NORMAL,WELFARE SEIZED,11,Fall,36.5,BLACK,1
CAT,Male,NORMAL,STRAY,3,Spring,2.0,Other,0
CAT,Neutered,ILL MILD,OWNER SURRENDER,4,Spring,36.6,WHITE,0
DOG,Female,NORMAL,STRAY,5,Spring,24.3,BROWN,0
DOG,Spayed,INJURED  MODERATE,STRAY,9,Fall,160.6,Other,0
DOG,Female,ILL SEVERE,STRAY,6,Summer,158.3,WHITE,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,11,Fall,1.0,CREAM,0
DOG,Male,NORMAL,CONFISCATE,6,Summer,8.1,BLACK,0
DOG,Male,NORMAL,STRAY,10,Fall,12.2,BROWN,0
DOG,Female,INJURED  MODERATE,STRAY,3,Spring,73.0,GRAY,0
DOG,Neutered,NORMAL,STRAY,2,Winter,9.2,BLACK,1
CAT,Neutered,ILL MILD,STRAY,2,Winter,97.4,BLACK,0
DOG,Spayed,NORMAL,STRAY,4,Spring,24.4,BROWN,0
CAT,Female,NORMAL,STRAY,6,Summer,8.1,WHITE,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,9,Fall,0.8,SEAL PT,1
DOG,Male,INJURED  MILD,OWNER SURRENDER,4,Spring,36.5,BROWN,0
CAT,Spayed,INJURED  MODERATE,STRAY,3,Spring,7.1,GRAY TABBY,1
CAT,Female,UNDER AGE/WEIGHT,STRAY,7,Summer,0.2,BLACK,0
CAT,Female,UNDER AGE/WEIGHT,STRAY,9,Fall,0.4,CALICO,0
DOG,Female,NORMAL,STRAY,8,Summer,12.2,BLACK,1
DOG,Female,NORMAL,STRAY,11,Fall,36.5,WHITE,0
DOG,Spayed,NORMAL,STRAY,3,Spring,36.5,Other,1
CAT,Female,ILL SEVERE,STRAY,5,Spring,1.0,GRAY TABBY,0
DOG,Neutered,NORMAL,STRAY,5,Spring,4.0,BROWN,1
DOG,Male,INJURED  MILD,STRAY,12,Winter,24.7,BLACK,0
DOG,Neutered,ILL MILD,SAFE KEEP,4,Spring,73.0,TAN,0
CAT,Unknown,ILL SEVERE,STRAY,9,Fall,2.0,GRAY TABBY,0
CAT,Female,ILL SEVERE,STRAY,10,Fall,60.9,BRN TABBY,0
CAT,Spayed,NORMAL,OWNER SURRENDER,2,Winter,97.4,WHITE,1
CAT,Neutered,NORMAL,OWNER SURRENDER,5,Spring,134.0,BLACK,0
CAT,Spayed,NORMAL,OWNER SURRENDER,5,Spring,134.0,TORTIE,1
CAT,Male,UNDER AGE/WEIGHT,STRAY,3,Spring,0.0,ORANGE,0
CAT,Male,INJURED  SEVERE,STRAY,5,Spring,2.0,BRN TABBY,0
CAT,Unknown,ILL SEVERE,STRAY,9,Fall,2.1,GRAY,0
CAT,Spayed,NORMAL,STRAY,1,Winter,12.2,BLACK,0
DOG,Spayed,NORMAL,STRAY,5,Spring,90.5,BLACK,0
DOG,Male,INJURED  SEVERE,STRAY,3,Spring,48.7,BLACK,0
DOG,Male,NORMAL,STRAY,9,Fall,16.6,BROWN,0
CAT,Female,ILL MODERATETE,STRAY,10,Fall,2.0,GRAY TABBY,0
DOG,Neutered,NORMAL,STRAY,7,Summer,85.2,BLACK,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,7,Summer,2.0,BRN TABBY,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,7,Summer,2.0,BRN TABBY,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,7,Summer,2.0,ORG TABBY,0
CAT,Female,UNDER AGE/WEIGHT,STRAY,5,Spring,1.0,WHITE,0
DOG,Female,ILL MODERATETE,STRAY,9,Fall,36.5,BROWN,0
DOG,Female,BEHAVIOR  MODERATE,OWNER SURRENDER,2,Winter,146.1,TAN,0
DOG,Female,NORMAL,OWNER SURRENDER,11,Fall,36.5,CREAM,0
DOG,Spayed,NORMAL,STRAY,10,Fall,61.4,BLACK,1
CAT,Spayed,NORMAL,STRAY,8,Summer,4.1,BLACK,0
CAT,Neutered,FERAL,STRAY,12,Winter,5.1,BLACK,0
CAT,Female,ILL SEVERE,STRAY,8,Summer,64.9,Other,0
DOG,Neutered,ILL MODERATETE,OWNER SURRENDER,5,Spring,107.2,BLACK,1
DOG,Neutered,NORMAL,STRAY,3,Spring,8.1,TAN,1
DOG,Male,AGED,OWNER SURRENDER,6,Summer,170.4,BLACK,0
DOG,Unknown,NORMAL,STRAY,3,Spring,24.4,BLACK,0
CAT,Male,ILL SEVERE,STRAY,11,Fall,2.0,WHITE,0
CAT,Unknown,ILL SEVERE,STRAY,3,Spring,24.4,WHITE,0
DOG,Neutered,NORMAL,STRAY,11,Fall,121.2,BLUE,1
DOG,Male,NORMAL,STRAY,4,Spring,12.2,BLACK,0
CAT,Spayed,INJURED  MODERATE,STRAY,6,Summer,60.0,GRAY,0
CAT,Spayed,NORMAL,STRAY,9,Fall,24.3,BRN TABBY,1
CAT,Female,UNDER AGE/WEIGHT,STRAY,9,Fall,0.1,WHITE,1
CAT,Neutered,NORMAL,STRAY,1,Winter,2.0,BLACK,1
CAT,Female,UNDER AGE/WEIGHT,STRAY,5,Spring,1.2,GRAY TABBY,0
DOG,Female,NORMAL,STRAY,9,Fall,24.4,BLACK,0
DOG,Spayed,NORMAL,STRAY,6,Summer,9.1,BROWN,1
DOG,Male,NORMAL,STRAY,1,Winter,6.1,BROWN,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,12,Winter,1.6,TORTIE,0
DOG,Spayed,AGED,STRAY,9,Fall,60.9,WHITE,1
DOG,Neutered,NORMAL,STRAY,8,Summer,24.4,BLACK,1
DOG,Female,UNDER AGE/WEIGHT,STRAY,3,Spring,1.0,Other,0
DOG,Neutered,NORMAL,STRAY,10,Fall,121.8,WHITE,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,5,Spring,0.0,WHITE,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,5,Spring,0.0,BRN TABBY,0
CAT,Female,INJURED  SEVERE,STRAY,9,Fall,24.4,Other,0
DOG,Male,NORMAL,WELFARE SEIZED,12,Winter,36.5,WHITE,0
DOG,Spayed,NORMAL,SAFE KEEP,2,Winter,48.7,TAN,0
DOG,Neutered,NORMAL,SAFE KEEP,1,Winter,12.2,WHITE,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,5,Spring,1.0,WHITE,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,9,Fall,0.5,ORANGE,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,10,Fall,1.7,ORANGE,0
CAT,Neutered,FRACTIOUS,STRAY,10,Fall,36.5,BLACK,0
DOG,Neutered,NORMAL,OWNER SURRENDER,1,Winter,73.0,BLACK,0
DOG,Male,I/I REPORT,STRAY,2,Winter,10.2,BLACK,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,1,Winter,6.1,BRN TABBY,1
CAT,Unknown,INJURED  SEVERE,STRAY,11,Fall,48.7,GRAY,0
CAT,Neutered,INJURED  MILD,STRAY,2,Winter,24.3,GRAY,1
CAT,Spayed,NORMAL,STRAY,1,Winter,7.1,Other,1
DOG,Male,NORMAL,STRAY,2,Winter,24.3,BROWN,0
CAT,Neutered,NORMAL,SAFE KEEP,8,Summer,13.2,GRAY TABBY,0
CAT,Male,NORMAL,SAFE KEEP,8,Summer,24.4,GRAY TABBY,0
CAT,Neutered,ILL MODERATETE,STRAY,6,Summer,2.0,BLACK,0
CAT,Male,INJURED  SEVERE,STRAY,5,Spring,24.4,GRAY,0
DOG,Male,NORMAL,STRAY,5,Spring,36.5,BLACK,0
DOG,Male,NORMAL,STRAY,12,Winter,4.8,BLACK,0
CAT,Neutered,NORMAL,STRAY,3,Spring,12.2,ORANGE,1
DOG,Neutered,NORMAL,STRAY,3,Spring,60.9,WHITE,0
CAT,Neutered,NORMAL,STRAY,8,Summer,2.1,BRN TABBY,1
CAT,Spayed,NORMAL,STRAY,8,Summer,3.6,CALICO,1
CAT,Neutered,NORMAL,RETURN,8,Summer,100.2,GRAY TABBY,1
DOG,Spayed,NORMAL,OWNER SURRENDER,5,Spring,25.8,BLACK,1
DOG,Male,NORMAL,STRAY,1,Winter,60.9,WHITE,0
DOG,Neutered,NORMAL,CONFISCATE,12,Winter,2.5,Other,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,5,Spring,0.5,GRAY,0
CAT,Female,UNDER AGE/WEIGHT,STRAY,5,Spring,0.5,GRAY,0
CAT,Neutered,UNDER AGE/WEIGHT,STRAY,7,Summer,1.2,BRN TABBY,0
CAT,Spayed,UNDER AGE/WEIGHT,STRAY,7,Summer,1.2,BRN TABBY,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,9,Fall,0.7,BRN TABBY,0
CAT,Spayed,INJURED  MILD,OWNER SURRENDER,1,Winter,17.6,GRAY,1
DOG,Spayed,NORMAL,STRAY,8,Summer,10.1,BLACK,1
DOG,Spayed,NORMAL,STRAY,2,Winter,12.2,TAN,1
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,8,Summer,0.1,GRAY,0
DOG,Spayed,NORMAL,RETURN,8,Summer,73.4,BLACK,1
CAT,Neutered,NORMAL,STRAY,2,Winter,73.1,ORG TABBY,1
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,4,Spring,0.1,WHITE,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,4,Spring,0.1,CALICO,0
DOG,Female,NORMAL,CONFISCATE,12,Winter,36.5,WHITE,0
CAT,Spayed,NORMAL,STRAY,7,Summer,2.0,BLACK,1
DOG,Male,INJURED  SEVERE,STRAY,4,Spring,36.5,GRAY,1
CAT,Male,ILL MODERATETE,STRAY,7,Summer,97.4,BLACK,0
DOG,Male,NORMAL,OWNER SURRENDER,5,Spring,18.2,GRAY,1
DOG,Female,NORMAL,STRAY,12,Winter,12.2,WHITE,0
DOG,Male,NORMAL,STRAY,6,Summer,24.3,BLACK,1
DOG,Spayed,NORMAL,OWNER SURRENDER,1,Winter,100.1,BROWN,0
CAT,Neutered,NORMAL,STRAY,8,Summer,60.9,BLACK,0
CAT,Unknown,FERAL,STRAY,8,Summer,12.2,BLACK,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,6,Summer,1.8,Other,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,3,Spring,0.3,BRN TABBY,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,3,Spring,0.3,BRN TABBY,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,11,Fall,1.2,BRN TABBY,1
DOG,Neutered,NORMAL,OWNER SURRENDER,3,Spring,60.3,BROWN,0
CAT,Female,INJURED  SEVERE,STRAY,10,Fall,121.8,BLACK,0
DOG,Male,NORMAL,STRAY,2,Winter,73.0,WHITE,0
CAT,Neutered,NORMAL,STRAY,4,Spring,121.8,BLACK,0
DOG,Female,NORMAL,OWNER SURRENDER,5,Spring,51.0,WHITE,1
CAT,Unknown,NORMAL,STRAY,6,Summer,12.2,Other,0
CAT,Spayed,NORMAL,WELFARE SEIZED,11,Fall,48.6,BRN TABBY,1
CAT,Female,UNDER AGE/WEIGHT,STRAY,6,Summer,1.5,BLACK,0
CAT,Male,UNDER AGE/WEIGHT,STRAY,6,Summer,1.5,BLACK,0
CAT,Neutered,NORMAL,STRAY,4,Spring,2.0,GRAY TABBY,0
CAT,Female,UNDER AGE/WEIGHT,STRAY,3,Spring,0.8,BRN TABBY,0
CAT,Unknown,ILL MILD,STRAY,7,Summer,36.5,GRAY,0
DOG,Male,UNDER AGE/WEIGHT,WELFARE SEIZED,6,Summer,2.0,FAWN,0
CAT,Neutered,FERAL,STRAY,8,Summer,3.1,ORG TABBY,0
CAT,Female,NORMAL,STRAY,8,Summer,5.1,GRAY,1
CAT,Female,UNDER AGE/WEIGHT,STRAY,11,Fall,0.1,GRAY,0
CAT,Spayed,INJURED  MILD,STRAY,8,Summer,36.1,WHITE,0
DOG,Spayed,NORMAL,STRAY,8,Summer,36.5,Other,0
CAT,Female,UNDER AGE/WEIGHT,STRAY,5,Spring,1.0,BLACK,0
CAT,Female,NORMAL,OWNER SURRENDER,1,Winter,60.9,BLACK,0
CAT,Neutered,FRACTIOUS,STRAY,5,Spring,12.2,BLACK,0
CAT,Spayed,FRACTIOUS,STRAY,5,Spring,40.1,BLACK,0
CAT,Female,NORMAL,STRAY,5,Spring,24.4,BLACK,0
DOG,Neutered,WELFARE SEIZURES,WELFARE SEIZED,11,Fall,50.7,BLACK,0
CAT,Neutered,NORMAL,STRAY,5,Spring,2.5,ORANGE,1
CAT,Male,ILL MODERATETE,STRAY,6,Summer,0.7,BRN TABBY,0
DOG,Female,NORMAL,WELFARE SEIZED,3,Spring,2.4,BROWN,0
CAT,Neutered,NORMAL,STRAY,9,Fall,2.1,GRAY TABBY,1
DOG,Male,NORMAL,STRAY,3,Spring,24.3,BLACK,0
DOG,Female,NORMAL,STRAY,1,Winter,24.3,BLACK,0
CAT,Female,ILL MILD,STRAY,8,Summer,0.7,BLACK,0
CAT,Female,ILL MILD,STRAY,8,Summer,0.7,CREAM,0
CAT,Neutered,NORMAL,STRAY,1,Winter,5.1,BLACK,1
DOG,Neutered,NORMAL,OWNER SURRENDER,12,Winter,15.2,BROWN,1
CAT,Male,ILL SEVERE,STRAY,4,Spring,121.8,ORG TABBY,0
CAT,Unknown,UNDER AGE/WEIGHT,STRAY,1,Winter,0.0,WHITE,0
